2,10017,10
2,10017,10
2,13878,10
2,13878,10
2,12021,50
2,12021,50
2,12308,120
2,12308,120
2,11113,130
2,11113,130
2,13251,140
2,13251,140
2,15161,160
2,15161,160
2,13347,210
2,13347,210
2,11994,428
2,11994,410
2,11717,490
2,11717,490
2,18135,610
2,18135,610
2,15849,960
2,15849,640
2,12283,3210
2,12283,3210
2,21750,130
2,21750,130
2,20219,160
2,20219,160
2,21205,10
2,21205,10
2,28888,270
2,28888,270
2,25956,5010
2,25956,5010
2,31464,80
2,31464,10
2,28396,10
2,28396,10
2,25046,210
2,25046,210
2,35807,410
2,35807,410
2,28262,7050
2,28262,6640
2,52106,70
2,52106,70
2,31046,372
2,31046,370
2,44568,170
2,44568,170
2,36350,2328
2,36350,1690
2,25308,50
2,25308,50
2,33153,450
2,33153,140
2,35375,160
2,35375,160
2,59013,80
2,59013,80
2,30488,180
2,30488,180
2,36989,120
2,36989,120
2,21541,210
2,21541,210
2,41809,50
2,41809,50
2,31485,100
2,31485,100
2,30150,400
2,30150,400
2,31885,110
2,31885,110
2,42201,420
2,42201,420
2,27523,30
2,27523,30
2,44765,6570
2,44765,6570
2,55369,160
2,55369,160
2,48104,40
2,48104,40
2,52940,70
2,52940,70
2,45954,160
2,45954,160
2,24427,560
2,24427,530
2,37233,390
2,37233,230
2,26814,330
2,26814,210
2,46812,10
2,46812,10
2,34137,210
2,34137,210
2,37253,12030
2,37253,12030
2,41176,250
2,41176,250
2,50261,160
2,50261,160
2,49834,340
2,49834,330
2,49847,130
2,49847,130
2,54653,140
2,54653,140
2,67848,580
2,67848,580
2,31446,160
2,31446,160
2,29403,300
2,29403,300
2,43604,210
2,43604,210
2,49113,3400
2,49113,3400
2,31326,130
2,31326,130
2,54889,270
2,54889,270
2,23189,50
2,23189,50
2,37216,8650
2,37216,8650
2,22348,30
2,22348,30
2,36370,20
2,36370,20
2,64075,270
2,64075,270
2,31196,40
2,31196,40
2,35803,160
2,35803,160
2,51122,120
2,51122,100
2,62500,10430
2,62500,10430
2,45453,2010
2,45453,2010
2,36643,10
2,36643,10
2,48369,500
2,48369,500
2,20979,4710
2,20979,4710
2,50903,120
2,50903,120
2,28220,650
2,28220,630
2,58428,507
2,58428,507
2,89210,315
2,89210,315
2,35248,241
2,35248,173
2,39381,43
2,39381,43
2,42641,3208
2,42641,3208
2,77564,14
2,77564,14
2,48852,6
2,48852,6
2,19594,122
2,19594,72
2,12384,51
2,12384,51
2,55918,102
2,55918,82
2,29664,96
2,29664,96
2,48331,31
2,48331,31
2,35117,76
2,35117,76
2,36618,62
2,36618,62
2,18194,45
2,18194,45
2,23863,51
2,23863,51
2,36316,5
2,36316,5
2,34254,72
2,34254,72
2,16682,5
2,16682,5
2,29474,85
2,29474,85
2,77210,87
2,77210,87
2,20741,13
2,20741,13
2,47994,77
2,47994,77
2,48563,325
2,48563,325
2,39535,120
2,39535,120
2,74313,23
2,74313,23
2,10916,3549
2,10916,3549
2,38899,261
2,38899,261
2,52510,57
2,52510,57
2,75530,131
2,75530,131
2,54353,272
2,54353,32
2,52810,7
2,52810,7
2,22800,51
2,22800,51
2,21057,6
2,21057,6
2,29445,30
2,29445,21
2,26556,8
2,26556,8
2,38468,45
2,38468,45
2,31220,130
2,31220,130
2,94342,65
2,94342,65
2,35389,522
2,35389,499
